store,name,address,city,zipcode,store_location,county_number
4279,Keota Eagle Foods,217 E BROADWAY,KEOTA,52248,"217 E BROADWAY
KEOTA 52248
(41.363888443000064, -91.952770034999958)",54
4229,Fareway Stores #790 / Harlan,1910  23RD ST,HARLAN,51537,"1910 23RD ST
HARLAN 51537
(41.649743059000059, -95.339783744999977)",83
4267,Main Street Market Of Anita,735 MAIN ST,ANITA,50020,"735 MAIN ST
ANITA 50020
(41.444896159000052, -94.765364345999956)",15
4296,Circle B Market,111 MAIN ST,KEOSAUQUA,52565,"111 MAIN ST
KEOSAUQUA 52565
(40.729340314000069, -91.962389379999991)",89
4284,Fareway Stores #559 / Iowa Falls,500 IOWA ST,IOWA FALLS,50126,"500 IOWA ST
IOWA FALLS 50126
(42.52235816700005, -93.263098716999991)",42
4283,Guppys On The Go,680 LINDALE DR,MARION,52302,"680 LINDALE DR
MARION 52302
(42.033555456000045, -91.621716011999979)",57
4303,Mepo Foods,111 N WAPELLO,MEDIAPOLIS,52637,"111 N WAPELLO
MEDIAPOLIS 52637
(41.008122636000053, -91.17007549799996)",29
4317,Fareway Stores #941 / Greenfield,212 SW KENT,GREENFIELD,50849,"212 SW KENT
GREENFIELD 50849
(41.303147344000081, -94.462812117999988)",1
4402,KUM & GO #80 / RIVERSIDE,1178 ENTERPRISE DR,RIVERSIDE,52327,"1178 ENTERPRISE DR
RIVERSIDE 52327
(41.487566896000033, -91.554522511999949)",92
4371,Kum and Go #50 / West Des M,745 S 51ST ST,WEST DES MOINES,50265,"745 S 51ST ST
WEST DES MOINES 50265
(41.55884069800004, -93.772837186999936)",77
4382,Kum and Go #8 / 8th St  Wdm,1293 8TH AVE,WEST DES MOINES,50265,"1293 8TH AVE
WEST DES MOINES 50265
(41.590139864000037, -93.713192478999986)",77
4467,Kum & Go #438 / Muscatine,1010 PARK AVE,MUSCATINE,52761,"1010 PARK AVE
MUSCATINE 52761
(41.435922188000063, -91.030846638999947)",70
4562,Casey's General Store #2989 / Mechan,206 SHORT ST,MECHANICSVILLE,52306,"206 SHORT ST
MECHANICSVILLE 52306
(41.903260051000075, -91.258344556999987)",16
4474,Bucky's Express #34 / Council Bluffs,3501 W BROADWAY ST,Council Bluffs,51501,"3501 W BROADWAY ST
COUNCIL BLUFFS 51501
(41.261912654000071, -95.902680324999949)",78
4476,Bucky's Express #16 / Council Bluffs,15 NORTH 16TH ST,COUNCIL BLUFFS,51501,"15 NORTH 16TH ST
COUNCIL BLUFFS 51501
(41.262080086000026, -95.867475610999975)",78
4543,Casey's General Store #2924 / Marion,1100 EAGLE VIEW DR,MARION,52302,"1100 EAGLE VIEW DR
MARION 52302
(42.036550236000039, -91.553447923999954)",57
4547,Fareway Stores #902 / Hampton,309 CENTRAL AVE WEST,HAMPTON,50441,"309 CENTRAL AVE WEST
HAMPTON 50441
(42.741766296000037, -93.211240379999936)",35
4549,Casey's General Store #2913 / colo,702 US HWY 65,COLO,50056,"702 US HWY 65
COLO 50056
(42.082677255000078, -93.309613781999985)",85
4742,No Frills Supermarkets #786 / Counci,"1817, W BROADWAY",COUNCIL BLUFFS,51501,"1817, W BROADWAY
COUNCIL BLUFFS 51501
(41.261858779000079, -95.871165108999946)",78
4859,Circle K #6604 / Burlington,421 N MAIN ST,BURLINGTON,52601,"421 N MAIN ST
BURLINGTON 52601
(40.811150379000026, -91.101074758999971)",29
4644,Kwik Shop #588 / Davenport,"1136, E LOCUST ST",DAVENPORT,52803,"1136, E LOCUST ST
DAVENPORT 52803
(41.538318559000061, -90.558430682999983)",82
4673,Sonny's Super Market / West Point,327 5TH ST,WEST POINT,52656,"327 5TH ST
WEST POINT 52656
(40.718009135000045, -91.452397417999975)",56
4718,Walgreens #06623 / West Des Moines,1660 22ND ST,WEST DES MOINES,50266,"1660 22ND ST
WEST DES MOINES 50266
(41.597459423000032, -93.736107051999966)",77
4736,Walgreens #03876 / Marion,1225 7TH AVE,MARION,52302,"1225 7TH AVE
MARION 52302
(42.033273147000045, -91.59637042199995)",57
4719,Walgreens #06677 / West Des Moines,4900 MILLS CIVIC PKWY,WEST DES MOINES,50265,"4900 MILLS CIVIC PKWY
WEST DES MOINES 50265
(41.559093048000079, -93.770500358999982)",77
4722,Walgreens #09476 / Burlington,201 S CENTRAL AVE,BURLINGTON,56201,"201 S CENTRAL AVE
BURLINGTON 56201
(40.801291942000034, -91.112199991999944)",29
4857,Westland Fast Break,1108 W AGENCY RD,WEST BURLINGTON,52655,"1108 W AGENCY RD
WEST BURLINGTON 52655
(40.811877469000081, -91.16923337999998)",29
4806,Giri's Liquor Store / West Liberty,"1006, N COLUMBUS ST",WEST LIBERTY,52776,"1006, N COLUMBUS ST
WEST LIBERTY 52776
(41.578379941000037, -91.260583977999943)",70
4755,Walgreens #05941 / Mason City,1251 4th ST SW,MASON CITY,50401,"1251 4th ST SW
MASON CITY 50401
(43.148323143000027, -93.220434249999983)",17
4866,Tobacco Hut #18 / Council Bluffs,3134 MANAWA CENTRE DR,COUNCIL BLUFFS,51501,"3134 MANAWA CENTRE DR
COUNCIL BLUFFS 51501
(41.22869006500008, -95.847527507999985)",78
4870,Tobacco 4 Less / Bettendorf,1032 STATE ST,BETTENDORF,52722,"1032 STATE ST
BETTENDORF 52722
(41.525068471000054, -90.518260986999962)",82
4869,Lindsanator's,415 S HWY 52,GUTTENBERG,52052,"415 S HWY 52
GUTTENBERG 52052
(42.782662975000051, -91.100448210999957)",22
4933,River Mart,2107 AGENCY ST,BURLINGTON,52601,"2107 AGENCY ST
BURLINGTON 52601
(40.814533478000044, -91.129486570999973)",29
4943,Eldon Kwik Shop,"205, 4th ST",ELDON,52554,"205, 4th ST
ELDON 52554
(40.917916203000061, -92.222482334999938)",90
2152,Dugans Supermarket,202 4TH NORTH,ROCKWELL,50469,"202 4TH NORTH
ROCKWELL 50469
(42.986499431000027, -93.188112931999967)",17
2515,Hy-vee Food Store #1/maso,2400 4TH ST SW,MASON CITY,50401,"2400 4TH ST SW
MASON CITY 50401
(43.148463097000047, -93.236272961999987)",17
2459,Reinhart Foods,200 STATE PO BOX 98,GUTHRIE CENTER,50115,"200 STATE PO BOX 98
GUTHRIE CENTER 50115
(41.677222675000053, -94.505250553999986)",39
2498,Charley's Quik Shop,910 MAIN ST,ARLINGTON,50606,"910 MAIN ST
ARLINGTON 50606
(42.751044469000078, -91.674825833999989)",33
2538,Hy-vee Food Store #3/wate,1422 FLAMMANG DR,WATERLOO,50702,"1422 FLAMMANG DR
WATERLOO 50702
(42.459951580000052, -92.327540476999957)",7
2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,"2510 SW STATE ST
ANKENY 50023
(41.704768655000066, -93.621781399999975)",77
3162,Nash Finch/wholesale Food,807 GRANDVIEW,MUSCATINE,52761,"807 GRANDVIEW
MUSCATINE 52761
(41.408163719000072, -91.064509399999963)",70
3443,Super Saver Iv,1141 N BROADWAY,COUNCIL BLUFFS,51503,"1141 N BROADWAY
COUNCIL BLUFFS 51503
(41.270865884000045, -95.836515150999958)",78
3631,Audubon Food Pride,104 MARKET ST PO BOX 206,AUDUBON,50025,"104 MARKET ST PO BOX 206
AUDUBON 50025
(41.723339298000042, -94.936424038999974)",5
3587,County Market #321,2122 MAIN ST,KEOKUK,52632,"2122 MAIN ST
KEOKUK 52632
(40.408798919000048, -91.396892002999948)",56
3663,Wal-Mart 1496 / Waterloo,1334 FLAMMANG DR,WATERLOO,50702,"1334 FLAMMANG DR
WATERLOO 50702
(42.460203930000034, -92.330753037999955)",7
3782,Bender Foods / Guttenburg,619 S HWY 52,GUTTENBURG,52052,"619 S HWY 52
GUTTENBURG 52052
(42.779719002000036, -91.100473266999984)",22
3934,Wal-Mart 1509 / Maquoketa,103 E CARLISLE,MAQUOKETA,52060,"103 E CARLISLE
MAQUOKETA 52060
(42.049872919000052, -90.664720614999965)",49
3907,Smokin' Joe's #16 Tobacco and Liquor,1504 PARK AVE,MUSCATINE,52761,"1504 PARK AVE
MUSCATINE 52761
(41.442582377000065, -91.030617334999988)",70
3917,Smokin' Joe's #2 Tobacco and Liquor,1606 W LOCUST ST,DAVENPORT,52804,"1606 W LOCUST ST
DAVENPORT 52804
(41.53826785900003, -90.599040550999973)",82
3957,Karl's Grocery Store,101 WEST MADISON,EDGEWOOD,52042,"101 WEST MADISON
EDGEWOOD 52042
(42.645376770000041, -91.401570266999954)",22
4067,Freeman Foods,268 8TH AVE,WELLMAN,52356,"268 8TH AVE
WELLMAN 52356
(41.464688084000045, -91.837857908999979)",90
4706,Walgreens #05144 / Clinton,1905 N  2ND ST,CLINTON,52732,"1905 N 2ND ST
CLINTON 52732
(41.866335062000076, -90.182079120999958)",23
4745,Walgreens #05042 / Cedar Rapids,3325 16TH AVE SW,CEDAR RAPIDS,52404,"3325 16TH AVE SW
CEDAR RAPIDS 52404
(41.963553183000045, -91.715402284999982)",57
4761,Walgreens #03590 / Waterloo,3910 UNIVERSITY AVE,WATERLOO,50701,"3910 UNIVERSITY AVE
WATERLOO 50701
(42.505006952000031, -92.402865138999971)",7
4798,Walgreens #05721 / Des Moines,3140 SE 14TH ST,DES MOINES,50320,"3140 SE 14TH ST
DES MOINES 50320
(41.556000324000081, -93.596867621999991)",77
3465,Hometown Foods / Panora,601 E MAIN,PANORA,50216,"601 E MAIN
PANORA 50216
(41.69178751700008, -94.357190406999962)",39
4984,Fast Ave One Stop,2111 PARK AVE,MUSCATINE,52761,"2111 PARK AVE
MUSCATINE 52761
(41.446949525000036, -91.030263583999954)",70
4475,Bucky's Express #27 / Council Bluffs,2713 S 24TH ST,COUNCIL BLUFFS,51501,"2713 S 24TH ST
COUNCIL BLUFFS 51501
(41.234510241000066, -95.879194516999974)",78
4518,Casey's General Store #2824 / WDM,6630 MILLS CIVIC PARKWAY,WEST DES MOINES,50266,"6630 MILLS CIVIC PARKWAY
WEST DES MOINES 50266
(41.561774338000077, -93.798024115999965)",77
4690,Super Stop and Shop / Baldwin,5358 HWY 64,BALDWIN,52207,"5358 HWY 64
BALDWIN 52207
(42.073281037000072, -90.836074368999959)",49
4860,Jims Foods,812 6TH ST SW,CEDAR RAPIDS,52404,"812 6TH ST SW
CEDAR RAPIDS 52404
(41.967969880000055, -91.677117721999991)",57
4994,City Foods,200 BROADWAY ST,WATERLOO,50703,"200 BROADWAY ST
WATERLOO 50703
(42.507445180000047, -92.34428774099996)",7
4720,Chariton BP,"107, EAST GRACE",CHARITON,50049,"107, EAST GRACE
CHARITON 50049
(41.005277601000046, -93.293310499999961)",59
4600,Kum & Go #207 / Hubbell DM,4200 E HUBBELL AVE,DES MOINES,50317,"4200 E HUBBELL AVE
DES MOINES 50317
(41.635985966000078, -93.53167382099997)",77
4628,Oelwein Bottle and Can Inc.,137 2nd AVE SE,OELWEIN,50662,"137 2nd AVE SE
OELWEIN 50662
(42.675609188000067, -91.910473225999965)",33
4662,Guppy's On The Go / Cedar Rapids,"1532, ELLIS BLVD NW",CEDAR RAPIDS,52405,"1532, ELLIS BLVD NW
CEDAR RAPIDS 52405
(41.988510455000039, -91.682177391999971)",57
4676,Sam's Mini Mart / Sioux City,711 GORDON DR,SIOUX CITY,51101,"711 GORDON DR
SIOUX CITY 51101
(42.489846380000074, -96.401190854999982)",97
4710,Walgreens #09708 / Dubuque,55 JOHN F KENNEDY RD,DUBUQUE,52002,"55 JOHN F KENNEDY RD
DUBUQUE 52002
(42.493293083000026, -90.715395132999959)",31
4723,Walgreens #10557 / Cedar Falls,2509 WHITETAIL DR,CEDAR FALLS,50613,"2509 WHITETAIL DR
CEDAR FALLS 50613
(42.540575587000035, -92.47648903299995)",7
4787,Guppy's On The Go Swisher,2722 NE 120TH ST,SWISHER,52338,"2722 NE 120TH ST
SWISHER 52338
(41.847933096000077, -91.662458631999982)",52
4888,Circle S Bluff Stop,302 1ST ST,SERGEANT BLUFF,51054,"302 1ST ST
SERGEANT BLUFF 51054
(42.400271448000069, -96.362069734999977)",97
4960,AJ's Liquor III,2401 A CHAMBERLAIN ST,AMES,50010,"2401 A CHAMBERLAIN ST
AMES 50010
(42.021439903000044, -93.648608320999983)",85
4974,Super Stop  SE 14th,"727, SE  14TH ST",DES MOINES,50317,"727, SE 14TH ST
DES MOINES 50317
(41.58194971000006, -93.596843423999985)",77
4835,Point Liquor & Tobacco,4107 CENTER POINT RD NE,CEDAR RAPIDS,52402,"4107 CENTER POINT RD NE
CEDAR RAPIDS 52402
(42.020999041000039, -91.665283787999954)",57
4784,Hawkeye Convenience Store Wiley Blvd,2330 WILEY BLVD,CEDAR RAPIDS,52404,"2330 WILEY BLVD
CEDAR RAPIDS 52404
(41.956039154000052, -91.725867308999966)",57
4777,Casey's General Store #1365 / Paulli,"315, E GRAND AVE",PAULLINA,51046,"315, E GRAND AVE
PAULLINA 51046
(42.982842781000045, -95.684829831999991)",71
4981,Sinclair Food Mart,206 N MAIN ST,TRAER,50675,"206 N MAIN ST
TRAER 50675
(42.196408597000072, -92.465507787999968)",86
4982,Kimmes Country Store Alta 05,101 E  HWY 7,ALTA,51002,"101 E HWY 7
ALTA 51002
(42.675606883000057, -95.303716171999952)",11
4173,L and K Liquor,132 NORTH MAIN ST PO BOX 306,PAULLINA,51046,"132 NORTH MAIN ST PO BOX 306
PAULLINA 51046
(42.981357722000041, -95.687661630999969)",71
4358,Kum and Go #553 / Clarion,300 CENTRAL AVE W,CLARION,50525,"300 CENTRAL AVE W
CLARION 50525
(42.731590027000038, -93.735541735999959)",99
4387,KUM & GO #117 / SPIRIT LAKE,300 18TH ST,SPIRIT LAKE,51360,"300 18TH ST
SPIRIT LAKE 51360
(43.422637909000059, -95.094618056999991)",30
4629,Kwik Shop #541 / Glenwood,309 N LOCUST ST,GLENWOOD,51534,"309 N LOCUST ST
GLENWOOD 51534
(41.049697353000056, -95.744838313999992)",65
4687,Kum & Go #517 / Cedar Rapids,3132 1st AVE NE,CEDAR RAPIDS,52402,"3132 1st AVE NE
CEDAR RAPIDS 52402
(42.009500421000041, -91.63493729399994)",57
4516,Casey's General Store #1569 / Oaklan,205 BROWN ST,OAKLAND,51560,"205 BROWN ST
OAKLAND 51560
(41.304936490000046, -95.399961389999987)",78
4552,Casey's General Store #2493 / Buffal,222 W FRONT ST,BUFFALO,52728,"222 W FRONT ST
BUFFALO 52728
(41.456084539000074, -90.717912429999956)",82
4747,Walgreens #11709 / Davenport,1805 BRADY ST,DAVENPORT,52803,"1805 BRADY ST
DAVENPORT 52803
(41.537779291000049, -90.573993401999985)",82
4714,Walgreens #05943 / Indianola,1000 N JEFFERSON ST,INDIANOLA,50125,"1000 N JEFFERSON ST
INDIANOLA 50125
(41.369651004000048, -93.558344535999936)",91
4836,Kum & Go #52 / Iowa City,25 W BURLINGTON ST,IOWA CITY,52240,"25 W BURLINGTON ST
IOWA CITY 52240
(41.657873559000052, -91.537241079999944)",52
4837,Kum & Go #51 / Iowa City,323 E BURLINGTON ST,IOWA CITY,52240,"323 E BURLINGTON ST
IOWA CITY 52240
(41.657843600000035, -91.530640809999966)",52
3872,Target Store T-0086 / Dubuque,3500 DODGE ST,DUBUQUE,52003,"3500 DODGE ST
DUBUQUE 52003
(42.491622046000032, -90.72466577199998)",31
4575,Casey's General Store #2304 / Slater,200 6th AVE,SLATER,50244,"200 6th AVE
SLATER 50244
(41.877823416000069, -93.679790429999969)",85
3677,Barb's Service,1290 HWY 18,EVERLY,51338,"1290 HWY 18
EVERLY 51338
(43.183766621000075, -95.329819963999967)",21
4335,The Bottle Shop / Inwood,313 S MAIN ST,INWOOD,51240,"313 S MAIN ST
INWOOD 51240
(43.306722004000051, -96.431987890999949)",60
4868,Kum & Go #59 / Waukee,400 PRAIRIE BLUFF DR,WAUKEE,50263,"400 PRAIRIE BLUFF DR
WAUKEE 50263
(41.600327246000063, -93.863655996999967)",25
4524,Casey's General Store #1139 / Nora S,14 E CONGRESS,NORA SPRINGS,50458,"14 E CONGRESS
NORA SPRINGS 50458
(43.142737322000073, -93.00522045799994)",34
4510,Casey's General Store #1007 / Malver,701 MAIN ST,MALVERN,51551,"701 MAIN ST
MALVERN 51551
(41.005413544000078, -95.585194067999964)",65
4732,Walgreens #07967 / Clive,15601 HICKMAN RD,CLIVE,50325,"15601 HICKMAN RD
CLIVE 50325
(41.614917645000048, -93.834789618999991)",77
4828,Casey's General Store #3228 / Marsha,916 E MAIN ST,MARSHALLTOWN,50158,"916 E MAIN ST
MARSHALLTOWN 50158
(42.049238012000046, -92.896740038999951)",64
4221,Kwik Stop / Texas St,4335 TEXAS ST,WATERLOO,50702,"4335 TEXAS ST
WATERLOO 50702
(42.452785540000036, -92.306860474999951)",7
4715,Walgreens #06678 / West Des Moines,1999 GRAND AVE,WEST DES MOINES,50265,"1999 GRAND AVE
WEST DES MOINES 50265
(41.57174625500005, -93.731310101999952)",77
4746,Walgreens #05885 / Muscatine,1703 PARK AVE,MUSCATINE,52761,"1703 PARK AVE
MUSCATINE 52761
(41.444329236000044, -91.030344243999991)",70
4883,K & L Foods,"118, S MAIN ST",SIGOURNEY,52591,"118, S MAIN ST
SIGOURNEY 52591
(41.332949676000055, -92.205217695999977)",54
4493,Casey's General Store #2850 / Cedar,5655 C ST SW,CEDAR RAPIDS,52404,"5655 C ST SW
CEDAR RAPIDS 52404
(41.922511210000039, -91.637233791999961)",57
4603,Kum & Go #208 / SE 14th DM,3200 SE 14th ST,DES MOINES,50320,"3200 SE 14th ST
DES MOINES 50320
(41.555160310000076, -93.59685725099996)",77
4674,Kum & Go #227 / Ames,2108 ISSAC NEWTON DR,AMES,50010,"2108 ISSAC NEWTON DR
AMES 50010
(42.009532685000067, -93.586310415999947)",85
4797,Walgreens #05362 / Des Moines,1330 E UNIVERSITY AVE,DES MOINES,50316,"1330 E UNIVERSITY AVE
DES MOINES 50316
(41.600587869000037, -93.601541276999967)",77
4938,Pronto Market,201 S MAIN ST,HAZLETON,50641,"201 S MAIN ST
HAZLETON 50641
(38.487940514000059, -87.543434464999962)",10
4872,Casey's General Store #2644 / Earlha,975 N CHESTNUT AVE,EARLHAM,50072,"975 N CHESTNUT AVE
EARLHAM 50072
(41.502309248000074, -94.123434287999942)",61
4540,Casey's General Store #2915 / Bellev,1104 N RIVERVIEW ST,BELLEVUE,52031,"1104 N RIVERVIEW ST
BELLEVUE 52031
(42.268338637000056, -90.427814930999943)",49
4825,Casey's General Store #3212 / Osceol,400 S MAIN ST,OSCEOLA,50213,"400 S MAIN ST
OSCEOLA 50213
(41.030221045000076, -93.76571723699999)",20
4539,Casey's General Store #40 / Scranton,900 LOCUST ST,SCRANTON,51462,"900 LOCUST ST
SCRANTON 51462
(42.022400216000051, -94.551627592999978)",37
4530,Casey's General Store #2566 / Ely,1495 STATE ST,ELY,52227,"1495 STATE ST
ELY 52227
(41.872528682000052, -91.587092247999976)",57
4232,"Elliott's General Store,",23828 HWY J18,MORAVIA,52571,"23828 HWY J18
MORAVIA 52571
(40.892433162000032, -92.833773475999976)",4
4925,Kum & Go #574 / Urbandale,8600 MEREDITH DR,URBANDALE,50266,"8600 MEREDITH DR
URBANDALE 50266
(41.643817497000043, -93.736597126999982)",77
4937,ROCSTOP,1310 W SHERIDAN AVE,SHENANDOAH,51601,"1310 W SHERIDAN AVE
SHENANDOAH 51601
(40.765844937000054, -95.383755065999992)",73
4659,Casey's General Store #2802 / Conrad,409 E CENTER,CONRAD,50621,"409 E CENTER
CONRAD 50621
(42.224488686000029, -92.869921517999956)",38
4689,Walgreens #11759 / Fort Madison,2639 AVENUE L,FORT MADISON,52627,"2639 AVENUE L
FORT MADISON 52627
(40.626998461000028, -91.344231571999956)",56
4669,Vom Fass / Des Moines,"833, 42ND ST",DES MOINES,50312,"833, 42ND ST
DES MOINES 50312
(41.593280097000047, -93.674343593999936)",77
4169,Super Quick 2 / Hubbell,1824 HUBBELL AVE,DES MOINES,50317,"1824 HUBBELL AVE
DES MOINES 50317
(41.596570084000064, -93.585745861999953)",77
3864,Hometown Foods / Schaller,201 S MAIN ST PO BX 40,SCHALLER,51053,"201 S MAIN ST PO BX 40
SCHALLER 51053
(42.499612325000044, -95.293390793999947)",81
4029,The Store,204 S MAIN ST,COLESBURG,52035,"204 S MAIN ST
COLESBURG 52035
(42.636894823000034, -91.202307324999936)",28
4782,Casey's General Store #2529 / Lamoni,406 E MAIN ST,LAMONI,50140,"406 E MAIN ST
LAMONI 50140
(40.623698325000078, -93.92927096599999)",27
4578,Casey's General Store #2592 / Farmin,201 S 4TH ST,FARMINGTON,52626,"201 S 4TH ST
FARMINGTON 52626
(40.639895951000028, -91.740091075999942)",89
4793,Fort Madison Fast Break,5002 AVENUE O,FORT MADISON,52627,"5002 AVENUE O
FORT MADISON 52627
(40.624053228000037, -91.377420744999938)",56
4976,Central Mart / Sioux City,1203 TRI VIEW AVE,SIOUX CITY,51103,"1203 TRI VIEW AVE
SIOUX CITY 51103
(42.494185873000049, -96.422900995999953)",97
4961,Kwik Stop / Cedar Cross,1200 CEDAR CROSS RD,DUBUQUE,52003,"1200 CEDAR CROSS RD
DUBUQUE 52003
(42.475363350000066, -90.704871874999981)",31
5001,The Music Station / Independence,709 FIRST ST W,INDEPENDENCE,50644,"709 FIRST ST W
INDEPENDENCE 50644
(42.46860176000007, -91.901820741999984)",10
4413,KUM & GO #439 / WAPELLO,303 US HWY 61 N,WAPELLO,52653,"303 US HWY 61 N
WAPELLO 52653
(41.181295562000059, -91.195310669999969)",58
5042,Super Stop III / Dubuque,"1101, RHOMBERG AVE",DUBUQUE,52001,"1101, RHOMBERG AVE
DUBUQUE 52001
(42.51950035200008, -90.660315440999966)",31
5027,Hard Rock Hotel & Casino Sioux City,111 3RD ST,SIOUX CITY,51101,"111 3RD ST
SIOUX CITY 51101
(42.493061828000066, -96.409927618999973)",97
5032,Fastmart,1621 UNIVERSITY AVE,DES MOINES,50314,"1621 UNIVERSITY AVE
DES MOINES 50314
(41.600448442000072, -93.639951438999958)",77
5006,Kwik Stop 16th Street #325,1210 E 16TH ST,DUBUQUE,52001,"1210 E 16TH ST
DUBUQUE 52001
(42.511866496000039, -90.655292795999969)",31
5031,New Star Raymond,101 COMMERCIAL ST,RAYMOND,50667,"101 COMMERCIAL ST
RAYMOND 50667
(42.466297196000028, -92.219431091999979)",7
5024,Hawkeye Convenience Stores / Wiley,2330 WILEY BLVD SW,CEDAR RAPIDS,52404,"2330 WILEY BLVD SW
CEDAR RAPIDS 52404
(41.956039154000052, -91.725867308999966)",57
2668,Hy-Vee Food Store / Leon,1004 W 1st ST,LEON,50144,"1004 W 1st ST
LEON 50144
(40.739677795000034, -93.757640893999962)",27
4989,Casey's General Store #3322 / Iowa C,1904 BROADWAY ST,IOWA CITY,52240,"1904 BROADWAY ST
IOWA CITY 52240
(41.641170082000031, -91.520376283999951)",52
5016,Sierra Foods,3326 CENTER POINT RD NE,CEDAR RAPIDS,52402,"3326 CENTER POINT RD NE
CEDAR RAPIDS 52402
(42.01173469500003, -91.66383882599996)",57
5098,Fast Mart,"1621, UNIVERSITY AVE",DES MOINES,50311,"1621, UNIVERSITY AVE
DES MOINES 50311
(41.600460449000025, -93.639380236999955)",77
5102,Wilkie Liquors,"724, 1st  ST  SE",MOUNT VERNON,52314,"724, 1st ST SE
MOUNT VERNON 52314
(41.918305381000039, -91.410441684999967)",57
5061,Casey's General Store #3382 / Cedar,"560, 33RD AVE SW",CEDAR RAPIDS,52404,"560, 33RD AVE SW
CEDAR RAPIDS 52404
(41.94308750600004, -91.675483785999972)",57
5068,Tobacco Shop / Arnolds Park,"612, S HIGHWAY 71",ARNOLDS PARK,51331,"612, S HIGHWAY 71
ARNOLDS PARK 51331
(43.361637451000036, -95.140187792999939)",30
5039,Casey's General Store #3384 / Solon,1200 S MARKET ST,SOLON,52333,"1200 S MARKET ST
SOLON 52333
(41.802058300000056, -91.491663436999943)",52
5054,Cork 'N Bottle / Manchester,900 E MAIN ST,MANCHESTER,52087,"900 E MAIN ST
MANCHESTER 52087
(42.484099890000039, -91.445196674999977)",28
5055,Latimer Community Grocery,"110, S  AKIR  ST",LATIMER,50452,"110, S AKIR ST
LATIMER 50452
(42.76386821400007, -93.368213426999944)",35
5070,Jeff's Market / Wilton,"101, E 4TH ST",WILTON,52778,"101, E 4TH ST
WILTON 52778
(41.588767762000032, -91.016571018999969)",70
5071,Jeff's Market / Durant,"408, 6TH AVE",DURANT,52747,"408, 6TH AVE
DURANT 52747
(41.600579803000073, -90.911774444999935)",16
5090,Kum & Go #437 / Muscatine,709 GRANDVIEW AVE,MUSCATINE,52761,"709 GRANDVIEW AVE
MUSCATINE 52761
(41.408924225000078, -91.063579507999975)",70
5041,Casey's General Store #3309 / Montez,106 N FRONT ST,MONTEZUMA,50171,"106 N FRONT ST
MONTEZUMA 50171
(41.586071422000032, -92.527257417999976)",79
5079,Casey's General Store #2489 / Deniso,1608 4TH AVE S,DENISON,51442,"1608 4TH AVE S
DENISON 51442
(42.012364698000056, -95.349427759999969)",24
5064,Casey's General Store #2777 / Fairfa,"65, WILLIAMS BLVD",FAIRFAX,52228,"65, WILLIAMS BLVD
FAIRFAX 52228
(41.92951510100005, -91.778269705999946)",57
5086,"Central Mart I, LLC.","2501, FLOYD BLVD",SIOUX CITY,51106,"2501, FLOYD BLVD
SIOUX CITY 51106
(42.51569685000004, -96.385578001999988)",97
5066,Bears Burgers & Buns,"14628, MILE HILL LANE",DUBUQUE,52003,"14628, MILE HILL LANE
DUBUQUE 52003
(42.456836963000057, -90.774439736999966)",31
